,ww1,ww2,ww3,ww4,ww5,ww6,ww7,ww8,ww9,ww10,ww11,ww12,ww13,ww14,ww15,ww16,ww17,ww18,ww19,ww20,ww21,ww22,ww23,ww24,ww25,ww26,ww27,ww28,ww29,ww30,ww31,ww32,ww33,ww34,ww35,ww36,ww37,ww38,ww39,ww40,ww41,ww42,ww43,ww44,ww45,ww46,ww47,ww48,dd1,dd2,dd3,dd4,dd5,dd6,dd7,dd8,dd9,dd10,dd11,dd12,dd13,dd14,dd15,dd16,dd17,dd18,dd19,dd20,dd21,dd22,dd23,dd24,dd25,dd26,dd27,dd28,dd29,dd30,dd31,dd32,dd33,dd34,dd35,dd36,dd37,dd38,dd39,dd40,dd41,dd42,dd43,dd44,dd45,dd46,dd47,dd48
d59,609.3083333333333,612.9875000000001,611.5125,601.5625000000001,545.65,448.5249999999999,331.65000000000003,233.75833333333335,158.34166666666667,101.68749999999999,92.97916666666666,74.36666666666666,40.916666666666664,27.520833333333332,22.758333333333336,14.504166666666666,14.1625,20.858333333333334,22.020833333333336,12.304166666666665,5.408333333333333,4.5875,4.7125,7.008333333333333,9.341666666666665,11.766666666666667,14.966666666666667,17.554166666666667,18.554166666666667,16.700000000000003,18.241666666666667,16.291666666666668,20.5375,31.545833333333334,36.65416666666667,38.8125,30.583333333333332,21.941666666666666,14.091666666666669,8.725,6.583333333333333,4.958333333333334,4.425000000000001,4.4125000000000005,5.125,5.204166666666667,5.233333333333333,5.9,1047.4470181499998,1027.337917561111,1018.1973060222222,1008.0489086833335,1002.376173661111,1000.7240332111111,1004.3630979944446,1011.2905840944445,1025.20053325,1059.0713902,1112.2910122777778,1160.0585983888889,1194.5895635555555,1223.4096127777777,1236.5325295,1242.0216433333335,1263.8145742222223,1265.8655368333332,1277.8078946666665,1278.5493293333336,1290.9463498888888,1293.0577606111112,1294.4288978333332,1287.696972111111,1279.6745014444443,1275.7356503333333,1272.2851673333332,1270.718616277778,1264.6202558333334,1260.4281442777776,1250.1542785000001,1250.592566722222,1246.2666144444445,1252.8319510555555,1277.928842,1315.7787631111112,1378.9955082222223,1418.5860561666666,1393.245775,1356.6964146111113,1341.330744722222,1323.1050272777782,1286.1988525666666,1250.5448986833335,1204.778376311111,1166.9632949666668,1132.3777950444444,1095.091347288889
d60,7.504166666666667,9.1625,11.0875,12.904166666666665,13.266666666666667,12.654166666666669,14.55,14.741666666666667,13.1125,11.054166666666665,9.145833333333334,7.462499999999999,7.120833333333334,7.033333333333333,6.1875,7.645833333333334,19.3875,31.25416666666667,23.87916666666667,16.1375,13.441666666666668,18.3,19.341666666666665,15.829166666666666,9.612499999999999,8.808333333333334,6.612500000000001,7.258333333333334,6.979166666666667,5.5041666666666655,5.725,6.391666666666666,8.916666666666668,14.616666666666667,21.8125,29.329166666666666,51.73749999999999,90.99583333333334,146.64583333333331,191.75833333333333,255.34583333333333,304.5833333333334,311.125,309.34166666666664,316.0583333333333,314.57083333333344,312.5541666666666,310.13750000000005,1072.8597993111114,1047.0013543666666,1030.877885538889,1015.7952563833334,1008.2694849888891,1002.3213557166667,1000.20100055,1000.2980179722222,1006.5137223111111,1020.3820702555553,1043.5014771555554,1055.5706672611113,1059.6727988222221,1077.3660324555556,1095.9485367222223,1115.386689777778,1141.1667262777776,1154.0928691111112,1171.0567010555553,1174.1243660555556,1178.5103832222223,1172.6162976666667,1162.44424775,1148.6127617444445,1138.5843753833333,1130.0875973444445,1121.282198238889,1113.3240502888887,1103.4080471833333,1096.8224890055556,1089.6293545944443,1092.6699625111112,1093.634720522222,1108.0580514277779,1143.0394535000003,1193.7058182222222,1264.5918413888887,1316.8670758888888,1305.5972352222223,1273.5790175,1259.8922986666666,1244.4153674444442,1218.3320918,1189.987465561111,1156.8416284222221,1130.6770662833333,1111.2566070333332,1064.350733522222
d61,164.00833333333335,155.25000000000003,131.94583333333333,126.40833333333337,129.07083333333333,143.15,195.5166666666667,273.30833333333334,319.91666666666663,311.3791666666666,323.15000000000003,321.5,378.5375,420.38749999999993,438.9124999999999,421.5083333333333,360.5958333333333,339.3458333333333,330.08750000000003,331.36250000000007,315.61250000000007,301.4458333333333,279.7458333333334,244.73333333333335,237.75833333333333,271.2375,298.20416666666665,280.7083333333333,311.97916666666663,352.4458333333334,293.40000000000003,258.06666666666666,278.36249999999995,314.6458333333333,341.55833333333334,396.32499999999993,465.7166666666667,514.8916666666667,557.9375,569.9000000000001,582.7416666666667,605.2208333333334,609.275,608.0458333333333,602.0125,597.8458333333333,594.7708333333334,598.5666666666667,1020.0273573777778,984.2529617777778,981.7807116611111,975.9598741222222,968.8781896277778,962.6820163333333,963.7048388500001,964.7636460055555,969.4678298166667,979.9849771555555,996.0832047722223,1002.0326044833333,1002.8835064833332,1014.2133455833333,1019.05352525,1029.710168788889,1049.2468215222223,1064.2854550499999,1071.5091217777779,1079.7826681222223,1085.2070936999999,1089.0851845833333,1093.4381423277778,1092.164918238889,1090.7851759944444,1086.866412872222,1085.2217272333335,1083.7014469944445,1084.126341388889,1085.4270272833335,1082.5709087444445,1083.5498084222224,1087.400749538889,1112.2770641666666,1155.6722823333332,1211.4820438333334,1272.5800477222222,1316.5603383333334,1299.6882137777777,1261.9433625000001,1249.8238985555556,1227.0727298888887,1186.2861605444446,1148.3483097222224,1107.6691903944443,1067.4847859222225,1036.5904109722223,1004.6655313055554
d62,589.1291666666666,573.5166666666667,565.8125,565.4375,557.0083333333333,511.73750000000007,480.32500000000005,458.8666666666667,435.8041666666666,425.0375,419.6083333333333,411.23749999999995,427.4958333333334,465.4416666666667,496.06250000000006,496.6249999999999,514.6041666666666,533.1958333333334,541.3875,535.2541666666666,527.5666666666667,512.8291666666667,485.77500000000003,446.9291666666667,432.64166666666665,425.0583333333334,388.4166666666667,350.1041666666666,358.0458333333333,379.25416666666666,356.6625,324.8958333333333,340.5166666666667,372.9291666666667,395.65000000000003,442.26250000000005,500.5333333333333,538.2833333333334,565.2333333333333,572.875,589.3541666666666,610.7333333333332,615.5541666666667,610.3083333333334,583.2583333333334,547.9458333333333,547.525,535.8958333333334,986.8357950833333,965.4917838444444,960.345866272222,954.7545365555555,954.7093611611111,951.6867408833333,957.1868444388889,967.8071759222224,985.3491912666667,1022.0994242500001,1071.6614008722224,1117.8498755,1149.737881611111,1182.3008293888888,1190.3250866111111,1190.4430507222223,1215.9913303888889,1222.7815217777777,1247.2491621666666,1255.8134145555557,1262.2010178888888,1266.9159821666665,1281.5257840000002,1284.230995,1284.7190616666667,1284.5255195555555,1286.139811888889,1286.5840273333333,1285.8830520000001,1281.5168015555555,1277.4672285555555,1277.3301603888888,1285.2816582222222,1309.0122786111112,1367.0941531111112,1416.2091091666668,1464.0957932777776,1492.9219321666667,1464.558029111111,1425.9559794999998,1385.560889,1352.1401203333335,1296.0909438888887,1245.0641096777779,1181.3075430000001,1132.2898942555555,1083.5558908388891,1043.4688051277778
d63,531.1416666666667,531.9333333333334,538.75,544.6458333333334,544.8083333333333,553.9041666666667,537.7791666666667,479.90416666666664,426.5625,441.9000000000001,450.66249999999997,432.81249999999994,433.2416666666667,410.55416666666656,370.7916666666666,330.66666666666663,255.21249999999998,240.9833333333333,256.8333333333333,314.8041666666666,396.3208333333333,388.1791666666666,379.5125,373.7,337.05,355.4375,332.95,300.26666666666665,280.5291666666667,290.94166666666666,318.0666666666666,324.14166666666665,343.4875,390.20833333333326,375.8041666666667,372.0583333333334,366.3833333333333,417.52916666666664,447.27916666666664,392.52500000000003,424.3708333333333,475.3083333333334,475.4666666666666,440.4458333333333,443.8875,452.3666666666666,432.79583333333335,413.77916666666664,1023.31120465,999.3410031611111,986.9482907444444,976.9208629944447,971.3953991277778,967.5938985833333,969.6963199555554,968.7335147666668,973.3188728277779,998.5877829444444,1042.1735828722221,1084.5485894666665,1120.0866238222222,1150.302074888889,1162.0370898888889,1165.7651043333335,1194.3057588333334,1207.161159722222,1229.6333076666667,1242.486359611111,1260.268573333333,1270.6937036666668,1273.7435897222224,1271.8474046666668,1268.9372129444444,1264.0217532222223,1263.6883568333333,1261.9141671666666,1255.3721376666667,1255.1471985,1248.719744611111,1240.9458195555555,1231.3696963333334,1241.5961491111111,1276.4821075,1326.2916427777775,1394.6537875555557,1429.527317222222,1403.9179021666666,1368.8293868333337,1342.4563741111108,1311.1070782777779,1254.301649388889,1203.585224838889,1143.5617889500002,1098.2601525722223,1059.6779180777778,1025.7315831722221
d64,415.2458333333333,383.24166666666673,332.0416666666667,311.0125,256.5333333333333,197.68333333333334,146.49166666666667,106.5875,84.82083333333333,73.11666666666667,73.12916666666666,81.12916666666666,82.35416666666667,81.67083333333332,77.03750000000001,74.55416666666666,80.53333333333333,76.95416666666667,65.875,44.495833333333344,31.383333333333333,32.125,42.61666666666667,43.85,41.5125,34.4875,32.42916666666667,28.245833333333334,34.516666666666666,35.199999999999996,42.2625,48.9125,75.07083333333333,99.89583333333334,119.37916666666666,161.07916666666665,215.3291666666667,289.95416666666665,377.32916666666665,436.73333333333323,417.275,401.57916666666665,379.6666666666667,350.54166666666663,334.5375,324.4083333333333,312.35416666666663,296.28333333333336,1002.0154636833335,979.8237905999999,974.9844114888888,966.2617703444445,957.6167613055555,958.0453930777777,963.116042272222,970.6626232277778,984.4038607111112,1017.0634322722223,1065.7441936888888,1108.5928325555558,1141.7535588888886,1174.1774311666668,1188.128303222222,1192.542147388889,1211.994331333333,1220.944323111111,1238.2361117222222,1246.065504777778,1258.6935067222223,1264.0733532222223,1272.285729722222,1266.8723539999999,1256.4354279444444,1249.0036941111111,1249.5057931111112,1246.1550388333335,1243.7987270555557,1238.8988163333333,1231.1190174444444,1224.2558078333332,1220.8571963333334,1228.8126246666664,1253.9347555555553,1298.9553835,1370.9536035,1415.3587906666664,1395.1256396111112,1365.335741388889,1353.2013732222222,1325.7768785,1262.3408307222223,1210.6565299833335,1148.7894319444447,1102.3060544055554,1063.900919988889,1032.9772600944443
d65,277.03749999999997,274.9458333333333,262.4208333333333,254.97500000000002,263.19999999999993,268.07916666666665,273.80416666666673,273.1458333333333,256.325,225.24166666666667,175.42083333333335,137.075,83.83749999999999,82.01666666666667,131.1125,161.25416666666666,176.18333333333334,174.73333333333332,152.55833333333334,110.725,73.64999999999999,55.31666666666666,54.891666666666666,61.12083333333333,72.16250000000001,111.26249999999999,147.09166666666664,185.61666666666665,221.375,249.5791666666667,281.95000000000005,304.1166666666667,339.1458333333333,371.16666666666663,407.36250000000007,443.1291666666667,467.17499999999995,491.8416666666667,519.8833333333332,533.45,522.3833333333333,516.6583333333333,502.93333333333334,524.0,544.5416666666667,564.8583333333332,579.0749999999999,592.8583333333333,1013.5863544444446,992.8358315666668,983.9973994166667,972.0792063055555,971.3417903611111,969.6514457166667,975.4250074388889,985.0895229555557,1005.3928313555556,1040.6876819666666,1093.9575493666669,1137.2140271111111,1170.3169620555555,1198.6198321111112,1202.0528449444444,1205.9196541111112,1224.269655777778,1222.8477446111112,1234.6546595,1235.277278888889,1245.2827793333336,1248.2692034444444,1254.315152833333,1255.793044888889,1256.2578993333336,1253.0495394444445,1252.6245797222223,1253.6452753333333,1251.7034801666666,1247.3023427222222,1237.0333302222225,1230.635566888889,1227.3080649444444,1235.2663985555555,1258.905081777778,1305.0296183888888,1379.6929176666665,1419.5309322777778,1398.9207998333334,1372.7403685000002,1364.4297412222222,1338.9767988888889,1279.9603269333331,1228.64541795,1170.7169056944442,1125.0390367333332,1083.4197043777776,1045.6480045166666
d66,609.3083333333333,612.9875000000001,611.5125,601.5625000000001,545.65,448.5249999999999,331.65000000000003,233.75833333333335,158.34166666666667,101.68749999999999,92.97916666666666,74.36666666666666,40.916666666666664,27.520833333333332,22.758333333333336,14.504166666666666,14.1625,20.858333333333334,22.020833333333336,12.304166666666665,5.408333333333333,4.5875,4.7125,7.008333333333333,9.341666666666665,11.766666666666667,14.966666666666667,17.554166666666667,18.554166666666667,16.700000000000003,18.241666666666667,16.291666666666668,20.5375,31.545833333333334,36.65416666666667,38.8125,30.583333333333332,21.941666666666666,14.091666666666669,8.725,6.583333333333333,4.958333333333334,4.425000000000001,4.4125000000000005,5.125,5.204166666666667,5.233333333333333,5.9,1027.7891727166668,1007.4172100333332,998.1295378055555,991.16979395,985.4090488277776,984.6726650777777,990.5699464944445,997.8195916000001,1013.3467290944445,1051.8618978000002,1105.2076992777777,1149.083098111111,1182.0573148333333,1212.2620772222224,1225.8848902222223,1230.7328100555555,1254.4565645555556,1258.0757973888888,1270.2386732222224,1273.3281895555556,1287.0077882777778,1287.0305791111111,1288.8909251666666,1283.6479359444447,1274.8812256666668,1268.229535166667,1264.4416273333334,1264.4421045555555,1256.5519501666668,1252.6406503333335,1243.140359111111,1239.0988621666665,1235.4677556666668,1244.6414238333334,1269.4747785555555,1315.0532681666666,1385.2519583888889,1425.9868385555556,1398.1345693333333,1361.7911640000002,1343.046011277778,1322.829688,1282.5589292722223,1243.6637466388886,1194.4644727666666,1151.3562109055556,1113.0593388388888,1079.1313275277778
d67,7.504166666666667,9.1625,11.0875,12.904166666666665,13.266666666666667,12.654166666666669,14.55,14.741666666666667,13.1125,11.054166666666665,9.145833333333334,7.462499999999999,7.120833333333334,7.033333333333333,6.1875,7.645833333333334,19.3875,31.25416666666667,23.87916666666667,16.1375,13.441666666666668,18.3,19.341666666666665,15.829166666666666,9.612499999999999,8.808333333333334,6.612500000000001,7.258333333333334,6.979166666666667,5.5041666666666655,5.725,6.391666666666666,8.916666666666668,14.616666666666667,21.8125,29.329166666666666,51.73749999999999,90.99583333333334,146.64583333333331,191.75833333333333,255.34583333333333,304.5833333333334,311.125,309.34166666666664,316.0583333333333,314.57083333333344,312.5541666666666,310.13750000000005,1054.216866738889,1027.7181780055555,1012.6120414666666,998.5089061222221,991.2053520722224,985.6168274277776,985.7654049500001,986.0207657444444,992.8468038222223,1009.6195321999999,1032.7553558888887,1046.1325203944446,1048.5735038444443,1066.7431286111112,1082.00665295,1105.033088277778,1127.6678266111112,1141.0942418333334,1157.3905611666667,1161.5829825555554,1165.7523081666666,1157.9770401111111,1147.357969611111,1134.1511593111113,1123.062851327778,1113.6957919944446,1105.2296166944445,1096.523638,1086.9071746277777,1080.2881619944444,1074.4977998444447,1076.2030730333333,1077.840157461111,1093.86738515,1128.3730544999999,1184.9342190555556,1262.8856119444445,1310.2840110555555,1302.2704277222222,1269.1270513333336,1254.5210311111111,1236.2149036666667,1207.8095078277777,1179.7092072888888,1145.0558517722222,1113.6601755333334,1085.5563546111111,1055.5161736777777
d68,312.58333333333337,314.59583333333336,301.54583333333335,300.05,296.0625,309.1166666666667,328.01666666666665,339.73749999999995,327.9458333333334,292.8791666666666,279.4125,292.91666666666663,305.64166666666665,320.37499999999994,314.625,306.73333333333335,328.47916666666674,355.9166666666667,396.2083333333333,423.86249999999995,389.5375,326.12083333333334,294.2958333333333,265.9083333333333,246.59583333333333,250.98333333333338,297.27083333333326,374.29583333333335,405.5708333333333,421.3875,352.4,305.3833333333333,306.3666666666667,318.9875,323.60833333333335,349.09166666666664,389.5083333333333,413.275,430.61249999999995,424.17499999999995,418.7833333333333,424.5541666666667,444.57500000000005,462.5916666666667,547.8708333333334,569.3166666666666,539.2541666666666,508.1875,1037.2195742000001,1014.3937321888889,1005.5099140555557,997.2850771888889,994.3180471277778,988.6383679944444,992.5979749277776,993.67992285,996.1004108444444,1007.4181096833332,1028.5674200388887,1035.7013563277778,1031.4777864777777,1038.9330602277778,1043.108013338889,1050.6825478166666,1059.8782745222222,1071.0940681444445,1081.1584950277777,1087.6984217166666,1088.881176177778,1085.262354227778,1087.3076347666668,1084.38334885,1084.9041199944443,1081.117025361111,1075.7540794388888,1071.1093020777778,1068.2016331888888,1068.3135783,1070.8453444722222,1075.0950350055555,1077.9067997111113,1099.8512344722224,1138.7903075555557,1198.6436485555557,1270.1640059444444,1307.7569479444446,1298.236000111111,1268.0264016111114,1255.2151541666667,1231.5015101666668,1190.513485538889,1147.1755431444442,1105.3183751055556,1066.553963661111,1035.2683751666666,1008.5665606444445
